0.0049237,0.00040002,0.019977
0.0061347,0.00052989,0.023746
0.0076051,0.00068932,0.02899
0.0093669,0.00091224,0.034888
0.011565,0.001166,0.042608
0.014306,0.0015356,0.052911
0.017625,0.0020242,0.065962
0.021493,0.0026209,0.082577
0.026252,0.0033192,0.10191
0.032297,0.0042347,0.12825
0.039489,0.0053822,0.16101
0.048088,0.0069456,0.20169
0.058332,0.0085636,0.24856
0.070718,0.010928,0.30659
0.085446,0.013724,0.37129
0.10288,0.01736,0.44056
0.12298,0.021347,0.51434
0.14614,0.026354,0.58604
0.17577,0.032548,0.65808
0.20833,0.040034,0.71988
0.24603,0.04829,0.7664
0.28601,0.057115,0.80188
0.33227,0.06849,0.81778
0.38093,0.08162,0.83803
0.43283,0.097342,0.85012
0.48404,0.11493,0.8617
0.53634,0.13234,0.86871
0.588,0.15498,0.87317
0.6375,0.17597,0.87633
0.67807,0.19955,0.88025
0.70995,0.22612,0.88099
0.73209,0.25462,0.88232
0.74678,0.28451,0.88404
0.75969,0.31543,0.88602
0.76698,0.35114,0.88764
0.77349,0.38539,0.88973
0.77779,0.4174,0.89042
0.78077,0.45785,0.88974
0.7826,0.49243,0.89017
0.78468,0.52508,0.89073
0.78539,0.55897,0.89202
0.78529,0.59364,0.89351
0.78397,0.61216,0.89177
0.78127,0.62354,0.89175
0.77795,0.62289,0.88938
0.77351,0.61912,0.88678
0.7688,0.61472,0.88613
0.76301,0.60922,0.88257
0.75669,0.60405,0.87959
0.75032,0.59819,0.87499
0.74414,0.59183,0.87027
0.73717,0.58567,0.86541
0.73025,0.57893,0.86022
0.72333,0.57215,0.85508
0.71616,0.56536,0.84977
0.709,0.55859,0.84388
0.70182,0.55225,0.83815
0.69423,0.54483,0.83195
0.6866,0.53785,0.82494
0.67865,0.53047,0.81887
0.6708,0.52236,0.81211
0.66312,0.51565,0.80495
0.65522,0.50904,0.79778
0.64696,0.50201,0.79063
0.63865,0.495,0.78341
0.63042,0.48727,0.77556
0.62203,0.4806,0.76757
0.61359,0.47344,0.76006
0.60518,0.46623,0.75231
0.5967,0.45944,0.74433
0.58812,0.45234,0.73603
0.57925,0.44493,0.728
0.57038,0.43668,0.71933
0.56168,0.42925,0.71032
0.55261,0.42145,0.70064
0.5441,0.4133,0.69128
0.53508,0.40599,0.68198
0.52552,0.3987,0.67315
0.51698,0.39161,0.66236
0.50852,0.38463,0.653
0.49968,0.37762,0.64354
0.4908,0.37063,0.63379
0.48209,0.36304,0.62419
0.47323,0.35511,0.61421
0.46443,0.34863,0.60368
0.4559,0.34106,0.59337
0.44671,0.33383,0.58324
0.43835,0.32622,0.57397
0.42954,0.31953,0.56401
0.42104,0.31239,0.55384
0.4127,0.3049,0.54431
0.40439,0.29671,0.53426
0.39589,0.28897,0.52406
0.38745,0.2811,0.51426
0.37914,0.27439,0.50327
0.37087,0.26788,0.49255
0.36263,0.26134,0.48287
0.3544,0.25474,0.47346
0.34608,0.24794,0.46346
0.33827,0.2418,0.45418
0.33053,0.23533,0.44511
0.32281,0.22875,0.4361
0.31522,0.22215,0.42677
0.3078,0.21581,0.41822
0.30047,0.20953,0.40965
0.29324,0.20313,0.40077
0.28612,0.19648,0.39217
0.27868,0.19022,0.38242
0.27156,0.18422,0.37422
0.26463,0.1777,0.3662
0.25816,0.17134,0.35879
0.25167,0.16565,0.35154
0.24528,0.16029,0.34436
0.23887,0.15512,0.33747
0.23251,0.15029,0.32999
0.22625,0.14495,0.32274
0.22011,0.13986,0.3157
0.21414,0.13503,0.3081
0.20805,0.12994,0.30168
0.20218,0.12542,0.29496
0.1965,0.12106,0.28801
0.19087,0.11643,0.28079
0.18528,0.11222,0.27434
0.18,0.10763,0.26777
0.17485,0.10374,0.26134
0.16981,0.09959,0.25495
0.16478,0.09544,0.24877
0.15977,0.091705,0.24304
0.15508,0.088253,0.23751
0.15046,0.084675,0.2315
0.14587,0.081201,0.22557
0.14135,0.078033,0.22029
0.13719,0.075248,0.21502
0.13302,0.072456,0.21031
0.12912,0.069795,0.20597
0.1252,0.066951,0.20112
0.12128,0.064422,0.19625
0.11744,0.061582,0.19141
0.11396,0.058999,0.18687
0.11039,0.056619,0.18225
0.10688,0.054373,0.17749
0.10359,0.052088,0.17313
0.10026,0.049956,0.16874
0.097242,0.047924,0.16463
